psy_code,top5_mean,total_mean,weighted_mean,weighted_mean_Normalization,reg_date,purpose
P202507086502,3.25,3.25,3.25,1.1911764705882353,2025-09-29 16:49:26.064143,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250708740B,43.0,20.0,29.2,2.7176470588235295,2025-09-29 16:49:26.088401,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250708B5F0,2.0,2.0,2.0,1.1176470588235294,2025-09-29 16:49:26.094146,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025070901E3,1.0,1.0,1.0,1.0588235294117647,2025-09-29 16:49:26.098259,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507093825,3.4,3.4,3.4000000000000004,1.2,2025-09-29 16:49:26.104926,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250709419F,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.108065,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025070959FC,1.0,1.0,1.0,1.0588235294117647,2025-09-29 16:49:26.112335,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025070965A7,2.0,2.0,2.0,1.1176470588235294,2025-09-29 16:49:26.116969,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507098064,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0784313725490196,2025-09-29 16:49:26.122095,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507102E70,0.75,0.75,0.75,1.0441176470588236,2025-09-29 16:49:26.127752,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507103119,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.131315,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507109373,3.6,3.6,3.6000000000000005,1.211764705882353,2025-09-29 16:49:26.137977,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507109627,10.5,10.5,10.5,1.6176470588235294,2025-09-29 16:49:26.143927,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250710DD9E,5.25,5.25,5.25,1.3088235294117647,2025-09-29 16:49:26.149450,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250710E2B5,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.152453,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250710E92D,1.25,1.25,1.25,1.0735294117647058,2025-09-29 16:49:26.157824,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025071179A1,5.0,4.833333333333333,4.9,1.2882352941176471,2025-09-29 16:49:26.165568,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0196078431372548,2025-09-29 16:49:26.170341,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507118C5B,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0392156862745099,2025-09-29 16:49:26.174954,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250711FD39,20.2,12.2,15.399999999999999,1.9058823529411764,2025-09-29 16:49:26.185965,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507154E91,216.6,131.82608695652175,165.73565217391305,5.0,2025-09-29 16:49:26.209602,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250716280A,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.212571,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507169BCD,187.6,84.56521739130434,125.77913043478262,5.0,2025-09-29 16:49:26.234972,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250716BB5E,205.2,81.68,131.088,5.0,2025-09-29 16:49:26.263068,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250716BE86,31.6,7.9,17.380000000000003,2.0223529411764707,2025-09-29 16:49:26.281098,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507178C27,194.4,84.18181818181819,128.26909090909092,5.0,2025-09-29 16:49:26.302848,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507183B0A,10.4,4.238095238095238,6.702857142857143,1.3942857142857144,2025-09-29 16:49:26.322693,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250718B4BE,10.8,4.2272727272727275,6.856363636363637,1.4033155080213904,2025-09-29 16:49:26.343386,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507213ACA,125.2,63.6,88.24000000000001,5.0,2025-09-29 16:49:26.362933,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507217086,91.0,40.17391304347826,60.504347826086956,4.559079283887468,2025-09-29 16:49:26.384570,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072176E5,56.0,26.5,38.3,3.2529411764705882,2025-09-29 16:49:26.405662,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250721C339,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.408645,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072289FD,95.8,53.04347826086956,70.14608695652174,5.0,2025-09-29 16:49:26.431373,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250722BAB6,86.2,49.3125,64.0675,4.768676470588235,2025-09-29 16:49:26.448028,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250722D67F,132.0,57.0,87.0,5.0,2025-09-29 16:49:26.468902,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072322B4,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.472616,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072408CB,116.4,67.95238095238095,87.33142857142857,5.0,2025-09-29 16:49:26.493529,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250724CD24,4.4,2.4444444444444446,3.226666666666667,1.1898039215686276,2025-09-29 16:49:26.503484,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202508039384,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.508086,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250806E7E9,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.511362,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025080762D7,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.514431,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202508119E7D,2.6,2.6,2.6,1.1529411764705881,2025-09-29 16:49:26.521216,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025081356D5,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.196078431372549,2025-09-29 16:49:26.526539,"""purpose=calibration;celling_parameter=68;author=Yumin"""
