psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P2025071179A1,20.0,19.333333333333332,2.1529411764705886,2025-09-22 16:15:15.989517,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250711832F,1.3333333333333333,1.3333333333333333,1.0784313725490196,2025-09-22 16:15:15.994332,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507118C5B,2.6666666666666665,2.6666666666666665,1.156862745098039,2025-09-22 16:15:15.999091,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250711FD39,80.8,48.8,4.623529411764705,2025-09-22 16:15:16.010581,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507154E91,866.4,527.304347826087,5.0,2025-09-22 16:15:16.035600,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-22 16:15:16.038659,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507169BCD,750.4,338.2608695652174,5.0,2025-09-22 16:15:16.064231,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250716BB5E,820.8,326.72,5.0,2025-09-22 16:15:16.091133,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250716BE86,126.4,31.6,5.0,2025-09-22 16:15:16.110172,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507178C27,777.6,336.72727272727275,5.0,2025-09-22 16:15:16.132680,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507183B0A,41.6,16.952380952380953,2.5771428571428574,2025-09-22 16:15:16.152218,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250718B4BE,43.2,16.90909090909091,2.6132620320855615,2025-09-22 16:15:16.173717,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507213ACA,500.8,254.4,5.0,2025-09-22 16:15:16.194198,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507217086,364.0,160.69565217391303,5.0,2025-09-22 16:15:16.218124,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072176E5,224.0,106.0,5.0,2025-09-22 16:15:16.240663,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-22 16:15:16.243806,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072289FD,383.2,212.17391304347825,5.0,2025-09-22 16:15:16.269597,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250722BAB6,344.8,197.25,5.0,2025-09-22 16:15:16.286914,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250722D67F,528.0,228.0,5.0,2025-09-22 16:15:16.309252,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-22 16:15:16.313223,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025072408CB,465.6,271.8095238095238,5.0,2025-09-22 16:15:16.335464,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250724CD24,17.6,9.777777777777779,1.7592156862745099,2025-09-22 16:15:16.345396,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202508039384,0.0,0.0,1.0,2025-09-22 16:15:16.350227,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-22 16:15:16.353297,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-22 16:15:16.356268,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202508119E7D,10.4,10.4,1.611764705882353,2025-09-22 16:15:16.363426,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025081356D5,13.333333333333334,13.333333333333334,1.784313725490196,2025-09-22 16:15:16.368901,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507041AFF,35.2,35.2,3.040579710144928,2025-09-22 16:15:16.378557,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507046A44,14.4,14.4,1.8347826086956522,2025-09-22 16:15:16.385263,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-22 16:15:16.388199,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507074212,11.2,9.333333333333334,1.5843478260869566,2025-09-22 16:15:16.395506,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507075FAD,10.0,10.0,1.5797101449275361,2025-09-22 16:15:16.401777,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507086502,13.0,13.0,1.7536231884057971,2025-09-22 16:15:16.407349,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250708740B,172.0,80.0,5.0,2025-09-22 16:15:16.432282,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250708B5F0,8.0,8.0,1.463768115942029,2025-09-22 16:15:16.437136,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025070901E3,4.0,4.0,1.2318840579710144,2025-09-22 16:15:16.441221,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507093825,13.6,13.6,1.7884057971014493,2025-09-22 16:15:16.448008,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-22 16:15:16.450957,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025070959FC,4.0,4.0,1.2318840579710144,2025-09-22 16:15:16.454847,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025070965A7,8.0,8.0,1.463768115942029,2025-09-22 16:15:16.460181,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507098064,5.333333333333333,5.333333333333333,1.3091787439613527,2025-09-22 16:15:16.465430,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507102E70,3.0,3.0,1.1739130434782608,2025-09-22 16:15:16.471068,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-22 16:15:16.475416,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507109373,14.4,14.4,1.8347826086956522,2025-09-22 16:15:16.482159,"""purpose=calibration;celling_parameter=69;author=Yumin"""
