psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P20250710E92D,3.0,3.0,1.3870967741935485,2025-09-08 10:35:53.594205,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025071179A1,10.2,9.166666666666666,2.2361290322580643,2025-09-08 10:35:53.602166,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,1.043010752688172,2025-09-08 10:35:53.607025,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507118C5B,2.0,2.0,1.2580645161290323,2025-09-08 10:35:53.611893,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250711FD39,50.8,27.8,5.0,2025-09-08 10:35:53.623123,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507154E91,186.4,59.78260869565217,5.0,2025-09-08 10:35:53.646685,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-08 10:35:53.649947,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507169BCD,45.6,13.956521739130435,4.43405329593268,2025-09-08 10:35:53.671941,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250716BB5E,54.2,14.72,4.937032258064517,2025-09-08 10:35:53.697535,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250716BE86,1.0,0.25,1.070967741935484,2025-09-08 10:35:53.716529,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507178C27,70.8,24.5,5.0,2025-09-08 10:35:53.738626,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507183B0A,27.8,11.571428571428571,3.3306912442396315,2025-09-08 10:35:53.760393,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250718B4BE,28.4,11.363636363636363,3.345571847507331,2025-09-08 10:35:53.782548,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507213ACA,114.8,42.6,5.0,2025-09-08 10:35:53.801988,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507217086,59.0,20.956521739130434,5.0,2025-09-08 10:35:53.826995,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025072176E5,103.0,28.818181818181817,5.0,2025-09-08 10:35:53.848815,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-08 10:35:53.851896,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025072289FD,91.6,27.434782608695652,5.0,2025-09-08 10:35:53.874945,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250722BAB6,69.2,31.6875,5.0,2025-09-08 10:35:53.891530,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250722D67F,95.4,29.238095238095237,5.0,2025-09-08 10:35:53.911370,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-08 10:35:53.915245,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025072408CB,50.8,18.952380952380953,5.0,2025-09-08 10:35:53.937194,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250724CD24,4.4,2.5555555555555554,1.4249462365591399,2025-09-08 10:35:53.947419,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202508039384,0.3333333333333333,0.3333333333333333,1.043010752688172,2025-09-08 10:35:53.952599,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-08 10:35:53.955595,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-08 10:35:53.958488,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202508119E7D,3.8,3.8,1.4903225806451612,2025-09-08 10:35:53.965859,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025081356D5,2.6666666666666665,2.6666666666666665,1.3440860215053763,2025-09-08 10:35:53.970725,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507041AFF,17.2,17.2,3.15,2025-09-08 10:35:53.979949,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507046A44,8.4,8.4,2.05,2025-09-08 10:35:53.986396,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-08 10:35:53.989318,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507074212,5.0,4.166666666666667,1.5625,2025-09-08 10:35:53.997168,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507075FAD,3.5,3.5,1.4375,2025-09-08 10:35:54.002950,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507086502,6.0,6.0,1.75,2025-09-08 10:35:54.008949,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250708740B,70.0,36.2,5.0,2025-09-08 10:35:54.034375,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250708B5F0,2.6666666666666665,2.6666666666666665,1.3333333333333333,2025-09-08 10:35:54.039688,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025070901E3,2.5,2.5,1.3125,2025-09-08 10:35:54.043937,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507093825,2.6,2.6,1.325,2025-09-08 10:35:54.050726,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-08 10:35:54.054224,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025070959FC,2.0,2.0,1.25,2025-09-08 10:35:54.058406,"""purpose=calibration;celling_parameter=32;author=Yumin"""
